"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_00119",1050.59907266726,-0.0993091636034978,0.121162311834621,0.0165092980268659,0.495442399202282
"ECB_00120",1158.12023868243,-0.0748330473199441,0.109338587330364,0.0452619321597802,0.714525606126531
"ECB_00121",137.406499216338,0.0533131531278341,0.099429658271008,0.135587823076562,0.895352269597081
"ECB_00122",676.793842685842,-0.160187046954604,0.374714417816767,0.00440942049022259,0.266295108379333
"ECB_00123",11497.3940777634,-0.00140317497002982,0.0969561359069846,0.962194187177167,0.99952539188783
"ECB_00124",515.190854260753,-0.0429414347477813,0.0887788893540651,0.309496589111394,0.949827828275343
"ECB_00125",1616.89936120892,-0.0308674670329351,0.0807040061298486,0.510419552802877,0.982052132104686
"ECB_00126",823.56988348629,-0.0637275940007348,0.0843734924452646,0.168778548057249,0.909747034263017
"ECB_00127",1015.31481512839,-0.0994296460932678,0.0916698963059571,0.0333674303652589,0.649274600659977
"ECB_00128",255.087994742945,-0.0175648386995801,0.104289410145992,0.444563008222938,0.970816102642845
"ECB_00129",77.2387325878508,-0.0158846576676461,0.0974298453699976,0.596322943536946,0.99952539188783
"ECB_00130",1200.21296822235,-0.097111588647778,0.100508900647808,0.027732054514896,0.621824334884802
"ECB_00131",44.4947798158647,0.00967444333624283,0.101133608185947,0.687903295581869,0.99952539188783
"ECB_00132",910.036423258145,-0.0742105783386364,0.10143329768999,0.0597765363186261,0.766230783120635
"ECB_00133",1173.83793732523,-0.0323085909182519,0.0949489957879025,0.360729884263513,0.964173085716674
"ECB_00134",23.1201547080531,-0.0123064917755651,0.111701535810168,0.485962860642861,NA
"ECB_00135",16.6149270726304,0.00803209327122944,0.113357871350629,0.612468670301439,NA
"ECB_00138",21.7146761200117,0.00314584085974582,0.110401814831561,0.84293902124131,NA
"ECB_00140",10.9048578366456,-0.00856402859631227,0.112361733159344,0.599487831154765,NA
"ECB_00141",73.020293338022,0.0148952513803799,0.105923489991065,0.480068287603242,0.979019770947389
"ECB_00142",1023.40721207456,0.0750029648166797,0.122115764216477,0.0340596045875739,0.649274600659977
"ECB_00143",80.2632577071926,0.0113335274322379,0.0954138636835273,0.726688741687023,0.99952539188783
"ECB_00144",524.499915863359,-0.00863910486059569,0.0965105359413712,0.777708755781774,0.99952539188783
"ECB_00145",661.312956549041,-0.0357397349666689,0.126910691299438,0.121416779738665,0.885229508196751
"ECB_00146",121.000735592324,-0.0645049160051508,0.100826072055511,0.0857399089458881,0.786805437921385
"ECB_00147",338.398391641556,0.0126102899992077,0.0869317051840822,0.766670261532181,0.99952539188783
"ECB_00148",851.098101880447,0.0265383364756498,0.0841781647167777,0.554445418022594,0.990629265157083
"ECB_00149",3674.47634353755,-0.0152321896839062,0.0905191931851783,0.696027127576934,0.99952539188783
"ECB_00150",412.722193072738,-0.0176365061216486,0.0973308243845482,0.561359231354605,0.991596920801654
"ECB_00151",214.208872252153,0.00789059217172186,0.0983724498537071,0.775712352969913,0.99952539188783
"ECB_00152",805.21286203006,0.0174111728225826,0.100502324696294,0.509116654882017,0.982052132104686
"ECB_00153",3464.62211615003,-0.0370364915963321,0.0900632419034419,0.363202689908477,0.964471418508105
"ECB_00154",190.284141351536,-0.0696684108235538,0.0960211007806994,0.0876122020621019,0.787706036678947
"ECB_00155",298.311356712297,-0.0404738472486133,0.0992455036123022,0.218879870706941,0.926834226716317
"ECB_00156",63.4390855886733,-0.0336287736958281,0.104853807340416,0.22176844167854,0.928425617027147
"ECB_00157",82.280900832769,0.00890070054844613,0.0964169125484426,0.772321968412373,0.99952539188783
"ECB_00158",1112.45706196855,-0.0413338585000687,0.0927334013459073,0.285691487911078,0.947594431947674
"ECB_00159",381.086653092643,-0.0110690684510889,0.0924538471354844,0.761691007784124,0.99952539188783
"ECB_00160",2682.88503887402,-0.0124953306955031,0.0959123784594217,0.694249186160643,0.99952539188783
"ECB_00161",680.891623357469,-0.0256517964072693,0.138828994511411,0.167071823430607,0.909747034263017
"ECB_00162",612.74459297506,-0.0025719319348247,0.0951343191999324,0.936866714950563,0.99952539188783
"ECB_00163",95.5446084816139,-0.0334941334254168,0.10411064751508,0.229568310835853,0.930507320793104
"ECB_00164",5034.80239965452,-0.0884915096041568,0.120621022001795,0.0231283293588124,0.592131314725684
"ECB_00165",1569.22244489067,0.014109839741436,0.0900746890716035,0.720537719154492,0.99952539188783
"ECB_00166",2042.74884739234,-0.0718113110265947,0.0872550992460024,0.114549321829608,0.866218933723264
"ECB_00167",14848.8891650201,-0.0311596126997913,0.0992384431524352,0.311455874491367,0.949827828275343
"ECB_00168",10171.5336964132,-0.0617061516488657,0.102439897155902,0.0884802766903491,0.788775643083671
"ECB_00169",1038.2513907074,-0.0332890824228206,0.0975532556800822,0.310598967835568,0.949827828275343
"ECB_00170",1740.8469271834,-0.0397771821790619,0.0892830794515538,0.339143222408299,0.95733972841714
"ECB_00171",382.608517537839,-0.0065503702473214,0.0924318093054804,0.8571482321097,0.99952539188783
"ECB_00172",759.979833691984,0.0094361693746524,0.0938903267622911,0.784473462053851,0.99952539188783
"ECB_00173",678.562231469195,0.0143910888639963,0.0912352407327156,0.705881493102644,0.99952539188783
"ECB_00174",2516.69841719168,0.0222676651947804,0.0785502414799958,0.640321247699341,0.99952539188783
"ECB_00175",6991.61850352314,-0.0493995015369958,0.0934703158725424,0.206926085661891,0.926834226716317
"ECB_00176",3045.4347756979,-0.0916921218594655,0.101397940280037,0.0326753632972363,0.649274600659977
"ECB_00177",2762.01894367857,0.00144810488043191,0.0940279492295582,0.966128904992399,0.99952539188783
"ECB_00178",1167.76215900837,0.0244700370584499,0.0909241151713716,0.530385101166086,0.987116383289788
"ECB_00179",2176.51101109419,0.0530800135460788,0.0972743492559945,0.151366861247829,0.908500903845878
"ECB_00180",395.475727194251,-0.00463655459081394,0.0905954384306056,0.904485854528469,0.99952539188783
"ECB_00181",177.732578072212,-0.00348829903511654,0.0976791323155491,0.902579378404089,0.99952539188783
"ECB_00182",1859.82821827324,-0.00188038108509615,0.0924609372556551,0.958666706678537,0.99952539188783
"ECB_00183",943.877500272211,-0.00853390568789305,0.0925052328054555,0.814368412968373,0.99952539188783
"ECB_00184",266.953320954848,-0.018362469374574,0.0898357030187092,0.644963796504165,0.99952539188783
"ECB_00185",126.743079468157,0.0240407883271977,0.0948433831509774,0.48467526016109,0.979019770947389
"ECB_00186",155.432220662795,0.0226066487394237,0.0919507870808851,0.549174815188178,0.988686950101809
"ECB_00187",414.114549054759,0.0429944764207757,0.0865553511744546,0.32743600394219,0.955406859395179
"ECB_00188",296.968482631735,-0.027243381681989,0.0994185072728145,0.359403217607905,0.963328944324227
"ECB_00189",217.629392232934,0.00711769708604425,0.0897251108703862,0.85756865006921,0.99952539188783
"ECB_00190",43.3031076004631,-0.0146349239670785,0.100404706649554,0.57202067743729,0.995861386164518
"ECB_00191",218.535999489518,-0.0072082066212149,0.0975216962836994,0.803343986292791,0.99952539188783
"ECB_00192",20.1125413994534,-0.0265094051940662,0.109443405294831,0.254613896719809,NA
"ECB_00193",2263.96287138909,-0.0303325358162128,0.0949945603989807,0.386477165544684,0.969659984802863
"ECB_00194",148.2863142989,-0.00135227824887799,0.0985325335833726,0.960177414783224,0.99952539188783
"ECB_00195",152.738997296113,0.0071969379533999,0.0947318177177185,0.828392560942723,0.99952539188783
"ECB_00196",2760.33733449632,-0.121330902804152,0.165977787042361,0.00646346284229125,0.3211599323768
"ECB_00197",588.75233564119,-0.0345157399520722,0.106004227409594,0.205149379478218,0.926834226716317
"ECB_00198",594.285727513299,-0.00883479363463655,0.106784525552868,0.639309472323195,0.99952539188783
"ECB_00199",410.391424760248,0.00269343848954098,0.0898047788988105,0.945668907534169,0.99952539188783
"ECB_00200",104.224541205003,-0.0345130891752922,0.0981268667468105,0.288795014861331,0.947594431947674
"ECB_00201",132.154994669145,0.0219010294514977,0.093867056254499,0.536011346508473,0.987629417183697
"ECB_00202",619.423201682165,0.0229020286058688,0.0926683124833414,0.535130626091637,0.987116383289788
"ECB_00203",170.861737275348,0.0243740404955588,0.0994449462686777,0.401565104522371,0.969659984802863
"ECB_00204",1099.48283974564,0.115452463796827,0.133337031022457,0.0088914157314133,0.374303903915468
"ECB_00205",132.031190193162,-0.0121806221906914,0.0940964576893164,0.722911541572799,0.99952539188783
"ECB_00206",285.277880378325,0.00286749078427509,0.0922599362375712,0.937475838521694,0.99952539188783
"ECB_00207",137.45469216071,0.0390464994332603,0.100099113752322,0.221673689248577,0.928425617027147
"ECB_00208",148.323850290203,-0.0157766003709469,0.0960256951881438,0.621265511984367,0.99952539188783
"ECB_00209",35.373576873619,0.00572042457742153,0.105851926610013,0.760816463091799,0.99952539188783
"ECB_00212",133.137244845639,5.71665345004803e-05,0.108402942516679,0.997256235227716,0.99952539188783
"ECB_00214",253.673390467112,0.00369169994709312,0.091913756180538,0.920548822863473,0.99952539188783
"ECB_00215",64.6788250027107,-0.0512347387680923,0.116662605586597,0.0819003589120561,0.779014783026404
"ECB_00216",517.555096631801,0.00488293919695199,0.117755748219978,0.727860448478505,0.99952539188783
"ECB_00217",1805.73773911585,-0.0275949100044837,0.0920171954954702,0.468210861401335,0.972045213505148
"ECB_00218",881.361710545952,0.0171038020325358,0.0912574628979657,0.65455027457876,0.99952539188783
"ECB_00219",385.339347248461,0.0155861405903912,0.088734944026254,0.703027592259374,0.99952539188783
"ECB_00220",9.57222196244628,-0.000849062530880694,0.108687205477024,0.958931761711618,NA
"ECB_00221",482.725011388288,-0.0147174169766749,0.0977538832217292,0.616440851743514,0.99952539188783
"ECB_00222",8.89912820993867,-0.0139309625689928,0.119600315096284,0.394169133029869,NA
"ECB_00223",10.2480294619445,0.0191442004097426,0.11178210612095,0.337578759419864,NA
"ECB_00226",126.550688549908,0.0263072226671087,0.0922080577277696,0.485601600997641,0.979280407600699
"ECB_00227",10.3445112701768,-0.0118820293954107,0.112457979026226,0.491817656074453,NA
"ECB_00228",8.33706436889235,0.00670794338653868,0.112095956017145,0.673315557494852,NA
"ECB_00229",9.10660324210885,0.0304790886973371,0.163082493532307,0.111915954831562,NA
"ECB_00232",2581.89481226777,-0.0566380373173728,0.0887466891026831,0.191645691919633,0.91911090539305
"ECB_00233",82.2916130502571,0.0179658174767818,0.0996767741833601,0.512572244470344,0.982052132104686
"ECB_00234",877.10202460248,-0.0229193716442439,0.0954650559944118,0.493829416690483,0.982052132104686
"ECB_00235",2233.21342464834,0.0649579289826134,0.0852150984950133,0.15776965961879,0.909747034263017
"ECB_00236",49.5332984997976,-0.0052859900177301,0.0991695885931371,0.840522115108064,0.99952539188783
"ECB_00238",13.8795957881725,-0.0215527587414583,0.131140322702512,0.222727838636008,NA
"ECB_00239",794.19658225532,-0.0171354835308379,0.0877428889276072,0.682359087529116,0.99952539188783
"ECB_00240",760.301199276853,-0.0686907026380071,0.0986349680783867,0.0811091660796299,0.775526442862329
"ECB_00241",26.0579520624182,-0.0028352103655246,0.104417659365935,0.884813467253562,NA
"ECB_00242",120.503285459084,0.00456625812875172,0.104913157768954,0.813316937848537,0.99952539188783
"ECB_00243",81.6662437720082,-0.0106243483434216,0.100126294803359,0.677247700893583,0.99952539188783
"ECB_00244",32.6027025220556,0.0247400593556454,0.115621952221778,0.237725332320375,0.934661969661759
"ECB_00245",11.16980939574,-0.0115712293037893,0.112264421420604,0.502236321326729,NA
"ECB_00246",538.498588211906,0.0167980203965699,0.101886523701453,0.497905468742078,0.982052132104686
"ECB_00247",11.9763911589288,0.00746883237775183,0.105204652612033,0.703377370107726,NA
"ECB_00248",35.4320587744861,-0.0168825635384904,0.101253766195933,0.506965597247286,0.982052132104686
"ECB_00249",62.9775577005107,0.016983266319984,0.111829940006926,0.376349752756353,0.968376451742243
"ECB_00250",120.025393907662,-0.00671599342390377,0.102069107323174,0.765199104618593,0.99952539188783
"ECB_00251",16.7478173600709,-0.0255278297663739,0.131629321843929,0.180534109629027,NA
"ECB_00252",90.8823473937075,-0.0324028332605523,0.114497584486781,0.174264148450582,0.909747034263017
"ECB_00253",32.42637120147,-0.0102225354132892,0.104682660788922,0.620627372084325,0.99952539188783
"ECB_00255",64.6630383168056,-0.0436843451952494,0.168675731143149,0.0626213657365848,0.766230783120635
"ECB_00256",123.101299833684,0.0321586627292988,0.0979344288307651,0.31844703189315,0.951886542079031
"ECB_00257",26.4598065101687,0.0254921058032881,0.108765002424626,0.27139622248071,NA
"ECB_00260",14.2949595594262,0.0250527249123159,0.125033866864357,0.200370827509841,NA
"ECB_00261",15.0627028538591,0.0128803474194419,0.112766305582659,0.462190749109182,NA
"ECB_00262",32.8545211232709,0.00455189418786063,0.109829269497744,0.780479402031565,0.99952539188783
"ECB_00263",90.4270197336112,-0.0446404196525306,0.108419663412654,0.129040333063159,0.895352269597081
"ECB_00264",79.7412438598095,-0.102106844418344,0.167140689549779,0.0107078412582913,0.405693335673513
"ECB_00266",13.8401870462795,0.0288041790723133,0.124808706622367,0.168586368388961,NA
"ECB_00267",1298.38562145663,-0.0234513402496275,0.10027808225212,0.402237637975786,0.969659984802863
"ECB_00268",1838.82458717955,-0.0320585375006073,0.098474776024662,0.31177527856771,0.949827828275343
"ECB_00269",464.182469074082,-0.0196061153603855,0.100272945310917,0.469591934741337,0.972045213505148
"ECB_00270",521.159057544467,-0.0239198780732622,0.0936322113560787,0.504810605103256,0.982052132104686
"ECB_00271",92.8074114224281,0.0242890715071197,0.103476722462783,0.341562725139605,0.95733972841714
"ECB_00272",36.7505428007188,0.0172281479762041,0.101287847196443,0.499092044386669,0.982052132104686
"ECB_00274",49.830456840177,0.0363293361694483,0.115705698518105,0.144709470408867,0.900645595090913
"ECB_00275",10.4644924506002,0.0379148966323576,0.142296078940522,0.0934366734410864,NA
"ECB_00276",51.8038907076479,0.00778886754527546,0.104980407437109,0.694878927511312,0.99952539188783
"ECB_00277",30.8894613771962,-0.0102882656246615,0.10085120134552,0.675016960737707,0.99952539188783
"ECB_00278",26.2648842622572,0.00395205620770396,0.10744767458691,0.820912750543634,NA
"ECB_00279",103.985112929445,-0.0739988762222365,0.119308267793325,0.0369488305819093,0.662673997004538
"ECB_00280",62.2743234736396,-0.000905968258657968,0.0961051312705546,0.976646419584534,0.99952539188783
"ECB_00282",11.1759518152845,0.0123412702099728,0.109933265074553,0.500372799050632,NA
"ECB_00283",35.7980511311666,-0.0139324748568735,0.119885875002132,0.392743482529167,0.969659984802863
"ECB_00284",42.0866466047246,-0.0177562621503882,0.103506030432193,0.452170683855033,0.972045213505148
"ECB_00285",36.6209652019186,0.0221559175874242,0.120520424697447,0.247024511144386,0.934661969661759
"ECB_00286",17.7153682980394,0.141345425422529,0.345294212507632,0.0055710777627651,NA
"ECB_00287",10.7620271166642,0.0858154911147016,0.253775102208154,0.0151342815623899,NA
"ECB_00288",20.3948652544527,-0.00966215756505329,0.108228950948947,0.596966408659689,NA
"ECB_00289",36.9844372630327,0.00336629814758843,0.101990737314342,0.879480910041903,0.99952539188783
"ECB_00290",287.337291299965,-0.0126160705922007,0.0999516163967874,0.628616062301166,0.99952539188783
"ECB_00291",874.195252530862,-0.0435308642896816,0.0932061629894304,0.259022789099861,0.934661969661759
"ECB_00292",51.3912547272263,-0.00680840106078656,0.100877275241057,0.776512548334351,0.99952539188783
"ECB_00293",12.7124554451083,0.00675987960872421,0.104158578443877,0.739681091782916,NA
"ECB_00294",15.6700133191636,0.0190931176723587,0.105729137995194,0.396344063462268,NA
"ECB_00295",69.1042563338362,-0.0294148949867795,0.112900170641791,0.205148773108099,0.926834226716317
"ECB_00296",9.6582783430169,0.00766444487346289,0.114722697223473,0.618299726745645,NA
"ECB_00297",19.7288837359374,0.0225005060700477,0.109061499858242,0.307607679463057,NA
"ECB_00298",47.2495239616801,0.0424784302736147,0.132323496024553,0.0867432688867984,0.786805437921385
"ECB_00299",213.349974994826,0.0306453635107147,0.100063554356884,0.305873917486912,0.949827828275343
"ECB_00300",197.483131876236,-0.00276100603982683,0.117448700746189,0.840895988524159,0.99952539188783
"ECB_00301",17.7122662450942,0.00274980626418457,0.106233235550532,0.87927566674009,NA
"ECB_00302",11.4468864997914,-0.0082398596495338,0.10448616099516,0.685608960441238,NA
"ECB_00303",17.8734242003841,0.0310301446767103,0.113881012438601,0.187166915617668,NA
"ECB_00304",21.7988193084244,0.00121803918394373,0.103150760594991,0.953154744589385,NA
"ECB_00305",41.5681034214735,0.020284798976845,0.101132816922653,0.442040539236994,0.969659984802863
"ECB_00306",30.1736514651262,0.0288049822032049,0.102758952859757,0.292165955781702,0.947713705330098
"ECB_00307",51.3651901371029,-0.0190931977550437,0.102522350432732,0.441347000767513,0.969659984802863
"ECB_00308",158.664084344236,0.015880549800535,0.0948210079915424,0.636600090127588,0.99952539188783
"ECB_00309",109.38622716093,-0.0175137821213717,0.0942700668717024,0.611596906501189,0.99952539188783
"ECB_00310",278.62235154801,-0.00628314993999174,0.0926761692070941,0.861677988315491,0.99952539188783
"ECB_00311",56.9880000244789,-0.0173278328820961,0.0969345078741102,0.57443667764172,0.995964289133012
"ECB_00312",136.319214573742,0.00976082091875748,0.0941814931620564,0.774740478781469,0.99952539188783
"ECB_00315",2041.60433864424,-0.0387428130680317,0.101952912007777,0.205865385770599,0.926834226716317
