"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_00036",4023.24867141916,0.978197758890666,0.250786815404236,1.23720356374707e-05,0.000138633077902015
"ECB_00037",16948.6908973415,0.832616373211223,0.286183661991284,0.000723625359029706,0.00429723892231363
"ECB_00038",29.8651551458936,2.58676807255718,0.430361431951352,2.80145625121748e-11,8.24022092643267e-10
"ECB_00039",27.1868439653735,0.413280903691174,0.377689953407353,0.146773978105466,0.260222293113438
"ECB_00040",15.1924379911938,0.547168546155128,0.521548512116172,0.092875769631292,0.187293665057212
"ECB_00041",52.679265592312,-0.61574723696404,0.489517947257741,0.0574433823182273,0.132683640753451
"ECB_00043",33.8828773293629,-0.246225669813373,0.289247582136092,0.306129451783652,0.452168452713005
"ECB_00044",14.02617981693,-0.441331965145575,0.497473344812721,0.161378170020504,0.278898935324237
"ECB_00046",9.71501404399961,0.19072745503455,0.450744624839324,0.520934568257349,0.657058174033139
"ECB_00047",17.0087884421348,0.226420909149781,0.457484414405785,0.449101577779473,0.595166293678183
"ECB_00049",23.6686788720898,-0.39867621439006,0.427575580828211,0.184032462611374,0.308221628884263
